user,score
iyerJTce9mhCFKO3m9qdASHHjmb2,0.00072455198022595676
OV9b5dhBW0ZsNnrxtEcJoL87i4W2,0.21810906058903654
Q8SLhG0YTAQBmTzn3iJ6OJlDOyX2,5.3168206499001865e-39
crAcqlqq8TbfXigoFtbhfWnoKOI3,0.024000227224077079
wVG9OFvFh1ZLioVItzDSRglKPkm2,3.5570050823452937e-68
alMNYNKwMtQh98oTn1V3eUtobv02,6.7616608637179446e-97
ZDLcAYpBGzNCzJpzwHH1D1Isbgg1,5.80770531557773e-11
n7RrDuru0EPha3iycMErKW6IxV13,0.13116194587331573
7NPxfd4fRrdjiu2msvfNL10gl9T2,0.14030436368354887
EqUT8j9vqCSkcmYkKNtu6oSZKq02,4.7691360529683938e-11
if7ctXjosMPitmf91ba33zIeeGp2,0.074403695088134547
EBsYwxvfpIhhuI5Vh8m6897d0kM2,2.5560929326537008e-47
0dg7RjRn1qNSNK60naM6JtHNUGh1,4.0288225942087185e-75
rFk3r4Bfc7O2BmV80m0GsetktFy1,0.554890363328197
YdajX6xcLIgaAKKnxSb7MKYp9t23,0.056204267942020977
Uy2ULSmaTQbIlhtrDybhDVLebc52,1.0973962029307633e-103
FmtxHb1jP3U9b2YL3h1qpx54Dl73,0.41601560387578057
YKb5lziN8GXYqgh3Ir8LFWP6k8i2,1.2452514987271013e-19
olYHGmaF3xXbES1Ega2nmMuFvSm1,0.31432093999152622
WaIYnOCzvPelyyRjfg8Wo6eIALE2,0.029065911716736583
VTHWu3XtaRW3FrhRk6LiIDZ17wm1,5.4393954651637327e-42
7YA5F6hkIBZnkxYghq7M48jSnof2,9.4401748508647026e-11
DC8HsGBhInggbdYDt71iCHOh3I72,0.021847167892491734
Kk4ONDNPVBRSiELM1ctOY6nxnba2,1.6034316175766492e-53
hFus1EoqzTVWmYRGIi7dzhOsG7u2,0.53810954691811741
24l1L1JoRsYOJekZDo5mfJO0x0e2,0.14779193256845394
vuU1qPyrxEhufELzLMz34kMXyep2,1.0828425577046007e-69
Q4PcrJKUAqP2Qxxujdm5kyPcvoL2,0.055107221842445077
Z7KbRwohK8VFtt9mNsj7WUNGK2t2,4.1688628972638016e-46
gcSHyI7qsvansQGT4NIWGM36hp73,0.069398298692027224
63VKKQkgVmh9MJI0m2ErYBMaZuh1,0.19904395359433866
ihkb1SP1uKaZgIHDzDW7uLP29XU2,2.0557766956451057e-09
QEE00ldpIxa81hMuILBsddBvnEI3,1.2364623465841186e-09
iF2t331OqgT9LgvVovKhpzOnh902,0.0059449607167533771
I0Lq50nmYnZxfWNKEBkOkB43ZgW2,1.2536084974538792e-71
mklMyjpcU7WlUbpgqh6oyLlDzUZ2,7.99639402290502e-77
TXERY0qlN6YM77h2dqFdw12MPcj2,0.38791046120395195
TiIKnYRvwfWdzl5ZxVUQII4MRJJ3,1.2513730154857297e-76
ocp4OBkgmNXCiR6jNKWWXogTqnT2,0.13442341650315065
qGkwBT6Mc0fLnavFyGQQQCcmY833,3.7119752734419236e-31
jJMrBNjNYMVcQ5Xw6GEovPjoswh1,2.3247478916338996e-59
graVwBfJONfrP7PSE6Gehjecckw2,0.13627654773356424
NvvaLzdjZnUsTdwBHwyZZmjn6za2,0.037801066687092523
UcjlIgKyvuflj5RLD8SX2vTic2C3,5.2045140460588385e-82
nZLrRuyHM8MEHmyrMyEzHO6KsYP2,0.11430822787898946
fSMW73uLDgTVMFdrrzAAnRY7bBu2,2.0426369478887037e-43
T3E4WmyDhyg0QjKEqS0TyqtyZ1j2,0.093337169334192685
70bRfgvun2NS8jJ4aqaW75VuBre2,0.28786045023513623
RIcgd6DUGKOJaYddyGDQ9ALZuQI2,9.81714139917167e-89
Pd2C8kL2u4abPYCHM7tjcKaGJGo1,1.1581733691834483e-65
qrGMmQVERdNAzgC4c9zsByv9oJG3,4.3660986932879281e-35
WbXJLERtg4R6TBa2TPKqrGoJhLD2,8.50474815623606e-89
VGJGhtjAFBhZ4exSw6LmmhFmsq72,2.3930919992127957e-13
HPQVHEgUVJZ74dCBrmItKU8Dxm93,0.50088289828146115
N3JMUOMqrDagzyp4tK95u0OzpeW2,6.0241197911193053e-61
wP2xHyHlSiXeQ1OwS9Qw5nLmpYy1,3.5489127765409727e-66
jY0aR9TaGtRcLgLgYQlXowUucR92,3.1165364221004758e-44
H7jOODJealQ1RRoQBTZCsmrqJwM2,0.024059614319284786
xjLvjY8o21ZGx71nzu34sH2z2aD2,0.000833723325880827
dfJAGzpMX4WT7uKK4fDDyMi5dp93,0.24260659745699789
mmUNmbyJDyMDOvxUCi4Ao0kX7pD2,0.16827664334090156
AAfGEZBUNLhy14W1l5XSwVOye8E3,3.907514285422004e-32
VLueJ8L0yQM5ErufL5q25CvBTnc2,0.41925231821750369
917ZIn36qXMO3eSBzO9lai1WDDr1,2.5800918829273159e-23
T9lkNA0gOUSigp5eym2gmxva0B23,7.3704583167693538e-59
IRUzAhPIdJMqwbP7m8mKc4eohNM2,7.6769207911824045e-52
rIYNlBgvl6Q8KmBtbB2vMMHQQOn2,0.42296633695437208
hNN7WTc47gRrmECfnP7Y6RhUSBB2,1.6937976109660571e-73
XJIiLpzEJkX9Hnh70qwrcbmsdF42,6.4243021738909554e-11
4aBKPNSplFWK74S3SEsdHvIb6563,1.2413093307557586e-22
R0kQOQ8itQghXGLmGz0Jy8moctR2,8.2427712353971257e-42
PzEbIHGYWWWiXWcAv31rBcqZzY83,4.3121742497424074e-85
g7XvgADT08c91v5xVgxh2ERWHJB2,0.46426209058039614
9w5QnYrDFsXrjVQKXJALdai5dNE2,0.091352730583692782
bpLPcPmRMkY0Wti6O3imdDXGIj73,3.9419793253323176e-104
Tcs5tbmslkMkf7RHISuWWME8cW32,6.2993817347431791e-17
yZYZSKvcsjWrDDui2fsPeoiUNrH2,0.404458073058296
mIFKd7pvmQOOYauRrUJwoM0FUZs1,1.32374610932342e-118
ngPc3S8sW4YfFyWrXbLScfb24MQ2,0.41946318416407147
fXFL0RgZGYgOPsHgAI0EkjwJZt23,0.212154932262118
lbt0IsI0SWUpT40AgGZucBlwIhr2,0.01198354286211527
j0YbcYXiS7Vofy6miveRZEWBwU03,5.3328523244664528e-28
MYszRrKF7rPTIAkTeGhN6COnO9n1,5.3723229647064694e-29
pLXVMVpIqgM9V8G2StB2KVi3iUN2,7.86953830252987e-53
2zSx8vhFRPfxPWnYtkFSk6UXUMr2,0.15164644548640235
Hs3IZ4kVj7N443EyPSFMu2N44CM2,1.0763983559835763e-22
IBxynf5ZrJSXnYaUZNxX6d2difz1,9.7979919564593286e-82
Ta66vLiJx8YvelwqhrgHNLLZ4nH2,3.5347099092745683e-75
BnXl3XYN7jOJgVhzxcsxUT5ieyv1,1.7021698671694254e-43
A7W9YJrOE4bH1OWw8VWHMOqeWmU2,2.2489562003809514e-60
V0rTLWLID3QGtDvKgsUMIGAwvxJ2,5.954025875902823e-55
TuBGuFHzT2YHmRbmmANlcC7tkJg1,0.12142892974737476
QJjalUJxcET50FJRmLkFFPgoLtv2,3.7573964899673666e-54
AdYHjH1nkDWDeFRIrRWYsJz2Bqg1,0.36127771408292714
AcvBa5zAMbYqK9PeZWyUg3yzLhl2,1.3194950271074654e-119
l4aiaQJ5kRMSuq8Da2mXJZ6kEy52,0.29541046918900127
THKUgZrp5DXqGtNDGq5LdiBWhcx1,0.40922025398541262
2oTURF0NnpfDRCDCoNTYViO90Tg1,1.1151166013493677e-72
AfYpyBaVZnZYRuzzvhdT0ekhxMu1,0.019834250787295695
1PGkXAQBoGSr8udrEPBUC4RakXC3,1.3472875470198265e-63
qsf6cwKSy4SUOYP6sA3PavPrKPQ2,3.5211318012971142e-22
wGzXT76OpvP8feBSnGiUKT2ahvn2,2.3503706506254928e-10
R8h20Ms9zWbQQ9bM66BXQ8qWwr32,8.3246731652594488e-44
R4xHBPqMATP506oOkzVXyBhuSK73,0.10513420547055513
yv2GWOJUDCfvpMPzZJt4ylpyFng2,0.10592883887868253
ny3PKowBkNPvtK7kllcME2WI0Zg1,0.024351211990011685
mJ7oVN8UaudIjAUwBymU7ooir372,0.034028691761014467
oU07EW6uZtSolcoAni378isvwiY2,0.11316314532878226
WxtmZWlZ0sfXe8cfLsakMR63AP42,0.4019857108508641
uQvqf4iilmVUjt1pPxuJdbv7mOE3,6.8819624542764705e-31
BI6xCSh5lwMLk1ME3wZWOv4r9dv1,6.8019166434656637e-77
xKR57bdXQrej0BDeNcLszCYMq5y1,0.52577693158686956
VQCLgB9PnPMZl1vgtI98jukF4U03,0.20246797126690225
yLn8VaFonzgBpoDegO2qB4gJ48d2,2.5539739539324231e-65
mXrfoBIhlqV6z6cgBboPUK0DPUR2,0.17673718439336611
a97R7ZPFftW2aikNcbDDG513vzO2,7.6164469564718237e-83
nri7AapG7PZs52n76sqeD0G66Nb2,0.034643209592191353
oATLzQdVrlh3PDXWl8fHvKjS5Pj2,0.31573041625778353
Y9jIHJ9FcmS52HKbJv9bdilXSmh2,5.9521134182170534e-56
mgZuvDHfaANs8I2jZHLdZdgHgN62,0.090103042414241774
CelZOc312jY1fgWY3zoW5QnmVWv1,6.16037855575354e-54
2hafBgbQDYadzqE7n4j7VyS5JaC2,1.2772543933002535e-27
UZTP3zKrdaYU807DU68ZXGduXpo2,1.3757445948650337e-64
8PflBV5YJpNKWumSiOA2MIjdGpP2,7.1024980420878322e-25
1uDzdEfwrofUoSSOVBrRCpCvPjq2,5.280189388371711e-18
9RYlyacLGQaJqtghNGqNLa1YW8u1,3.1520950262214284e-05
wpfSH4Q2WuMkrxHjOWnsNO2XLdm2,0.01701969206523225
ooJx0KkXZCMoLvVAAJEnGWAEPBo1,7.6869645778275908e-80
S8l6WGYo8dN61Mm4yA9YzpyhSOz2,0.10472901537981086
a9fWIDXOiWVqdtmDlZYzgk00hRm1,0.091257403668780476
iqGthX5UJKcJgAaGfrzpI2QAt382,0.13101766071380994
9JHvCBDstGMzqTwBaLC41E7GfHJ2,0.0513156933502492
AUlc65Hv72NLMHWpUPJfHsU1HJm2,0.39354046325530506
StmF7ySaAjdO2KA6fH0xSugYZRg1,0.50442899757377346
kX5InRsWANRcNlQpEdTZi19UhAP2,0.40271342936225613
vTnmOnXhateRFpKJ0eH2Ocw5pUy1,4.5767999353430743e-109
eryQ78ZJHaPBkNfYT9nOPkC7MFw2,2.0245824631610675e-69
kyETbg9IjUW7DbZLn6cuv8UxYcj2,0.1587957010150039
Xr0sISHe0YbrYU8U0op41psNmzT2,4.5597030466507591e-15
ePFfSTnuU7NNpd9tG409I7qcKuB2,0.30774551665553318
ShEQxxshJDcy6GhQO61GNumW1pF2,2.963370388737582e-61
rpxUKKMkCMfVGqZk5gZiHIHyn092,1.0235665822807232e-63
jYWqvgt9ZtSY5jdoE09Oe0ThFHL2,0.28890008065370537
gExdJfev3vUvqk7Yb7fr4NyRQCv2,4.7871511792698049e-44
3PhcawxHxVfhbTqZaAICbxrKVw92,2.9761054521820693e-49
zk5gdx0KdiYasG8Uiy4G3ftiadz1,7.5811227951720025e-16
dDaHNlzK8uPIRbHwxIslluHPc1U2,1.014092146966681e-95
Cym9z581AYYrcKIS9njlT6t3g042,1.3098046442027878e-82
DU11CQAdiDahdD9ud3OPtJLqsiD2,7.9526161116444385e-52
9cRsPKb6RSRW9xTjZ4UkKUabpmr1,4.9475936372792486e-110
XfvVUMI53CVcuTS7j6xIaF6TSXp2,0.4089016555383887
vvnUk0fwAFZbmJYOq388CiiQePq1,0.0653496002051994
iSHlshsVUmaA0IvMsUtUBRgzEGT2,0.025176692900728836
Bnxlsaa2jQbpVVPUtbCKm7ISvOY2,0.055404378028381558
TGTlDGYvqBYC7BnOFF7IchEjl0K2,2.6613445639440865e-44
7n6W5P69tBNQ6nb55J6HgxC2oyz1,6.2068285963361245e-56
PqSUxIeWftatc0IMcn7mvcKGK4J2,2.0355500482423913e-122
MZsN6iA4RrRRVokmE8yrnuErTgr1,5.422270303763793e-83
anvDHcR5ivXXjS6AYac6av4fowI3,0.071193053017489835
J9ZwgvhLU4UIielahTwDu2Z1kE62,0.081097573808345161
PTpwIdP7vxUhA8ORAaFybdaZFQj2,0.041380175482530271
P6oxbr4tHig7eSW9zjv7pG0nRIw1,2.2617475110156585e-41
2XbMgG2DfLUBtlmy19iO0pi1Kk42,4.5941434497852475e-86
8b5oCFKKDqTfKT9Tmlq7Ofjbc8m2,0.055903073947473576
SJp72cFSi1YvqyUPc80OE79P4q23,0.077947050588363515
cZAGCh9hMrNSCQjnYD82KOULEmz1,0.2093162230277113
kB0HrbJ714S2jzEJVM5bajDzjXw1,7.8195366467949355e-56
T2I4EdKbXDf9fZZnxD1cQhEfKw23,6.2002201577673643e-49
hmH2d5TZfsX24pohTs6gMxDn2uu1,3.9726961375174983e-05
kKoT9d2jB3f50xCoEymsCqwfqw12,8.3048489480362909e-13
rqddR365rcUsZzgYcQ2IcriAkQQ2,1.68707033186609e-91
m3Pmjn5HwtbmwQemohy5C1BwPfy2,2.0076903223562851e-55
Y1cckcX2utOcnCNDUiJysihRnA53,0.27275121708716848
odWm3APWM8U5FBuw6cww5E1OECG3,7.2182700454165624e-47
fUwsmfFdcGMjJpFGnwk6R9syqhf1,2.0753262781906118e-66
OiEVufUlaPW86vkWmXX7PsU4oVz1,4.6868565868479137e-57
CdXF76sBnTeASXIkh8fwDIWQsuo1,3.6985957692356451e-97
23eYAYLsP9aa7tz5czYL1NaFbAp1,1.8198710163101673e-55
3lEePMP6wLYCJhv1UtWAuDMMySz2,6.3444068720712417e-66
XPVtaIb4o7PPSaTEcaTmyVpvxzu2,7.4820473186953279e-110
PVgqRdWKF5ci0gmVrHHLLCuQkcu1,2.4637446900097331e-111
1FGISdRrBRNb4uqMziy9NPsjKZ13,2.6048301616671194e-65
l1dPD6cw6cVwIqLpEqJB7MW8wyv2,2.6431388091977314e-85
FIbvVlEw7ucAOo55kgCnq0EJKlF3,9.3886027052118477e-82
kN4f20ioupbYPEorexJnWTSudlI2,9.3827914636237821e-121
h6mgHk6RNCZzT7Xklm9zKeOxvqC2,2.8060034146850319e-42
Lqht8jfVSkQCksZnBzwki4sJ9z53,6.9411709950846339e-58
gLMLwFN5viWyl8YBqklwyXLynos1,3.6046297876916836e-69
GVJ4WxU0CVfCRKbZ30bc7uHb5Jt2,1.1164367405380004e-55
f3PIxSGygZVnTf9LCRHznNJLXvn1,1.5015835314588712e-66
pMETdvSBszM0cH44io3XTs0zCW03,0.15876621977573427
lxWgPOakG6UyNCE4oxMnVSwR3Pk2,1.8876304477157019e-47
BzGrJqx7pZMhogwe8xBSWMMQD752,2.1729809448540579e-71
lrmXd2dskxfoeIxU0gEjho9aFpt2,8.7738445324184417e-73
dNnUqybbGhMjUEQLhLd0yX6tBhT2,8.4792434906611891e-103
Wxb6z2SdOTVDKwRiNE47d0zIyId2,2.8633440797733011e-66
0v0Yio6I92S5eQijOV93h1ZGpAF2,1.1583782223742094e-93
dS1NLNtJ2MbEKwXi4ihCZoVM1EA3,5.8789230839690622e-79
aOOLjCsTeOfPuP1RcLLKhhpa7sR2,0.061098309562685457
sq27VJnz1yNiGL8rJJU85papcwJ2,6.6250075485878049e-82
aVlnczW9KxhVnaRscx5vZGQZqmD2,2.5798221647483473e-67
xzlYcsqHs2QIDU5KxK4DnD8gaU13,2.6458502418346661e-109
J52XbMZp1lhg0GVCZfVeZQ0gYkr2,2.0892610106656358e-87
hQYjEf6XX3OC6JwC13r5mHRXIlj1,5.2112012117666308e-98
hYFhoP8LUFVOisIsCsJ5lnz5nPJ3,1.2469622774480211e-75
BkItCkeJVcaLbSadFyLLVFsoBog1,8.3563066924849078e-16
ng6wT876Xic9UXAnXAY24Ay0JPG3,2.5247943223707751e-98
MPGTb0OO7eaHfFu8jUynS9pSTTC3,5.5021524484936814e-77
ZKsXN4DrmlWnuTPOdkd51JTlzSu1,3.903631434539738e-101
ZnDIACrgOkaP24QSehCX2CsQsjp1,7.1985056931077068e-53
HcQiEvCpmzSvRJ6P1ssNLfss8JQ2,5.7187784054580516e-74
S1v0W8Vv3dgudzAtNlEZQLkh2cR2,1.5120419388314e-05
Zpu5O5GBMFdaTlEcQb85BolOZlj2,0.11298440120496495
hqGHMZPvtpOLj9PYkgSHZfEQy5p1,6.2722237802789559e-113
7gbSXih8e6MJ85hb7oQABeyWmh93,2.6036244128917422e-114
UErU0z1HazWsIt9FHmgWkS02s8y1,0.0423585150263489
ACiwAsi52tfCzF82SMrZRAP6RGD3,1.5714675306539214e-69
jGkbYDTdcvNBh5dWrBAlEc4lWo22,1.58727673287549e-125
nBgB5IDjSbRpmPMxTowoclEqDPW2,0.40692405138602139
lCEbuENVOGR0Imy37ElZDeGzZ1X2,0.06813967907574156
xbLBz6UgaeNU7MnKwDwvqrtmslw1,1.1023328720055469e-113
AJnuD0bUWHMYZnnGydY5NWLuHkD3,1.0002773537111882e-107
9IYYKKQBaAgOafnzDld2qJLeTRW2,0.44274734123711568
WMhkOenx61doyCBherFcWwmPR2N2,7.3646998957144589e-119
hiRNwIrYT3aNPRBb6Q86YHSBRex1,1.6626472680231068e-56
VFhFyzapc2SiapMVVmlq6ghVy9D2,4.8904880948023284e-78
dBcxIwfGajQhbMClQdQlyxlZl2j2,7.0928966388780179e-126
M2j9MRrJBiOxnjsGvUwr7tGgwAb2,0.028746860832891442
e0BhUxXFpveeQVlvKhEExsaUlLw1,2.1835889849976204e-94
jRGbEivAHMUnnhnKnysxEwCHJWl2,1.090460366508937e-64
0uLCpdT6QfehHoRyhaXFwDSgjTt2,1.0646528763170034e-107
G8QQUr3XD0TF89Syf7cPcKOoNm03,3.230056491312443e-69
nXgH0HMEMncIwBOpPIEGH0x9X8I2,6.8367678802259872e-124
hkxJqsBzsQagXwxzO93kfzJbjGH2,4.9147661569547574e-97
q3WHBOHrCGVq3v44bOk0sNF5zel2,2.2657363091877608e-47
QjsKLfG6NPgKSWJaF8pAov7NjAy2,8.8838046296421333e-79
JxYn7qeTbgckvcfbafn8pYOo67E2,1.1053979069378334e-41
Trau84Wz15dr4wbB4SVkTMsSkvz1,5.198451085881047e-69
xRNW1ya1H8ePijhFR8CfheRRLw33,1.758737910913723e-83
eeAA6o6wlscsQxIzkLOszqbWP8X2,4.801456282910325e-87
c2azNf45jTd42PR56Zur1DzK1Or1,8.2490853372185049e-50
OhzpQ5AiMcSLJZb3coNbGhFggOz1,8.0724380296276938e-64
FrK3JsBbYcXC02XvCt8IWa0COt53,7.5126554139590833e-66
5CHZjNYNljUqkRWJoPqBCAHdhTC2,1.2789693251871251e-85
wLe0vvVWbFRkDx1h8SZwRabWrd42,3.4211388289180104e-49
3RX4o6WAkTUzJW9DVOg4puezYLv1,9.2170039769380017e-48
oonaCPrQYYVmaY3igcNfSOYShr42,6.9079387503229735e-85
6eZvRJCShwdYqxosa36GA1xE9aK2,1.4129522592146873e-120
tbBvWgXARta3waDUUW7bk1oX4iR2,0.023972494038406594
RmYIUYdn4pbUnWpF8xj47bc2iku2,5.5759622228000515e-45
fmcOQhm6fQX0M5ox1Wae7Y8RaYs2,3.0076929407316732e-70
WPJYOFCUjkUlmMHR4P6nZRmUQCi2,2.3230927108521079e-116
LtyApY1bzDdXlzeriVO0WsKxv5t2,3.8598508535821235e-111
hXaV4XGI86aaIrIVoREsSkZiH6z2,4.62620638131549e-122
i8d5fIvhxphZAvbbZAVmz27ETyx2,2.31406541362253e-74
qS5Q4DRSwCNu6HiMb4mQ1yt7C6J3,1.8690051432869404e-107
M7bqazNaEcfX5EmjCXT05gj7L802,4.104463396498533e-108
hvlExYO8vcXrmc3KtoHyD53NuSy2,0.031660096123891104
eJuJs4cwEwZ1dktkuOmm425uzwA2,7.4360796279223888e-43
AdZcE5LohTbnxWTiRox23id9Gt83,2.5588811595996569e-67
FqHhHgMPaCO9KpHEfA9UvZlsWQi2,5.9295755072778738e-94
ycTx9OFPsZRF6I0XFsUMTeoU2Ke2,6.6680002520742285e-58
Aw5e7xkjnIhDff8DnWY0pjUYLw22,1.6313261169996311e-55
hD6iYD7JXaXppdbcWiFBil1knGv2,3.3130088300635493e-49
M9FUE0b5C8VzuZgi3oUXVEFwOnu1,3.8275315010741435e-113
Ng1EBv1U2fOqEDsm53NP8dLuBMK2,0.010858538134233922
VGMLMiN8uVa4N56Oc6m284zrwoJ3,6.0276234430957367e-83
bup6EUdx0JTGZZwD5rbfd6lsAju2,0.029579179695364728
2txumjtqarenCf7VHNqc7hFBcHc2,1.1049876156483274e-73
AEMMGJJT5HU9RhsGm9kWFZSbxBI3,1.3619090647171358e-89
f29SCkZlcrNvKf03QQ8sZt6Rv5V2,1.4381119051655947e-60
BBPCn2n2AkQ6p0Ia1V895yrZiYA3,2.3141744064828794e-54
07Oa8fkirKVmLAU6dWEJaufQMcw1,0.019260634611746211
0SM4I9bMUoaJ3lD7urMz23VG66u2,6.7137970571695552e-87
vAT1rtDCEhVrHTRpilNhC76dtO43,2.167234803809049e-84
LsnCu45tCKd0YqoJU9GCQYm7EKS2,0.051353474114554681
A6iYBMlrLLRkEjwpgbjoGWrmbaS2,1.1736930632069196e-08
lngsL8wtIDYbRlD30PaysF7y3Gf2,0.029625197138059028
xdk9mGZKwHdorz2VNEV8yTNDy1y2,1.2592503313955676e-88
Fx5REVAc0mQCgYllvDVcUBtSkF73,5.845441656647276e-64
cQj55ElmgJeP1u0nDrlr3EGeXOq1,2.6669428925696205e-57
emRl6aCBPhOJUYIjh3cnNW3iYhI2,3.3199310790276813e-70
yfC0MA9JMBYL2AxBFXDQHa54xgN2,1.6624570711854464e-101
qQuZ0WsdAneFGIFMbjt6ZWQr9Zf1,1.2144362375968519e-86
5a7z2RvagKc00NKzQoXyJz6PVWz1,1.5153436497479253e-63
w7CA5UKPbyORww8yo32ALfJPs7H2,4.0370306228653934e-50
hW2HLsbnSPNwnViSYnpaUpjcHwz1,5.1058088485417942e-85
ZVWXENdWs3UnJRCfG8Po48dKu6o1,1.1522865691884797e-66
RANHCv3IkqhkJMP3WE1BsinJ1fG2,9.8379367005931571e-58
aZduUaN4EDautw8TajPHi936Ghx2,2.6417840901428969e-57
YV8rusaZcyY1O0IvryXfElgQ6yL2,6.2180134675660178e-114
BxOh7e3IMvSwinDjoDMdkGnD19l1,9.859492440087206e-91
YxoH1D8JtLRCtyz6CuUJ8c9x0Qm1,2.9556063859202126e-72
tFosYfzlQHNbpZOVmLIp9nyqYYH2,2.2665329951191602e-108
JVyR777OxfYlOsNqfhfAFwlRbLC2,2.0361473399288931e-55
7N9tb5Hm9VU3IBUqIBWj9mzgkq92,6.24640238118795e-52
qQmgFYx5iFPZHK7YJHBQbEsNzu42,3.5299807812484844e-74
hcG1qgmr4UeFEy4ERtCpN7yqEjJ3,1.3015271021615239e-114
PwgtYy5RXFUaqpy4ZccNyBFspxm2,1.7086792124615117e-11
JCzFnSbGPuf7rErJprt8Ao2ljEC2,2.9478900526279828e-73
1FLTTLG5mXQL2BN3Th3A33Qz2nF2,1.9562102796693598e-83
hm7lvyx90oZ4pVP98X1xXzHrdp52,2.4602504915391274e-52
TzhnL1oZrZgtQY8fLj7dLmHA6Q13,1.7654068913327987e-77
ZJrupZNvGHbx3pLb1iLfUjztn273,6.2423924029128283e-52
WOPhHG2ktmXLQCjxXCOuoHDcFJT2,1.2792742288892564e-56
nZnFuy8qt4PzS1zDkXfjnqlR5593,1.3400953012849685e-48
cwMpVvLOuJaUoWLSie7aZavbwVt1,7.1754511319646882e-117
jQcBKJSQODeDIUH3nWRVO9enSx82,9.6455983202559845e-107
dvQADC0F0CNVVZSgw7RB2fba8HA3,3.2793694205483054e-45
uN6b7YkWmNTQhLBCWtHOBIoaO7a2,1.579035928738676e-66
BRIdAEaMZMRq2fdN806QqXWuZEd2,0.0508571814757514
LTDMyn3EDaUWGWPeX83FRyjdySI3,3.4961043427361545e-88
upR3AKksQ5PGs9KcDT5guJ3VLNc2,3.3118290102415326e-76
yGuof5T0Eoh4m0iipClGz8phixf1,2.3088134395447652e-73
8LdpCco6xSQVMp0K8NM6l0zV8qZ2,2.8353267361567593e-112
B6usrJXObEgFTYiCBO2cfJyROHC2,8.8648459933460359e-72
IrYnJ7YELlS3r7oaV498IjRQ56n1,1.7322050857166134e-111
zIhpUcqRIrWcB2tBbZq0RQmeRzE3,6.0385694803152851e-56
K4PowXs3weRTR5NIhn5maUZGADn2,8.487662835216306e-52
vAUzjtO4S4bpf8Zq69CyaxHPfnr2,3.4681615381005391e-46
41C8AB6GMyPDN9nZW3jt9Ha0W7u2,3.7561061016663937e-51
hJXtMAuy78NHnjk7D8DYXo35DGv2,2.3350870028277553e-59
